date,SalesAmount,year,month,day,weekday,holiday1,holiday9,holiday5,holiday4,holiday2,holiday10,holiday3,holiday6,holiday7,holiday8,short_business_hour,day_temp,night_temp,day_weather,night_weather,event,web_traffic,training
2015-01-07,11770,2015,1,7,4,0,0,0,0,0,0,0,0,0,0,0,10,-3,good,good,0,316,1
2015-01-10,21191,2015,1,10,7,0,0,0,0,0,0,0,0,0,0,0,14,0,good,good,0,485,1
2014-12-12,13862,2014,12,12,6,0,0,0,0,0,0,0,0,0,0,0,10,-3,good,good,0,718,1
2014-11-26,9858,2014,11,26,4,0,0,0,0,0,0,0,0,0,0,0,15,9,good,little_trouble,0,281,0
2014-11-13,10072,2014,11,13,5,0,0,0,0,0,0,0,0,0,0,0,17,5,good,good,0,284,1
2014-11-27,10814,2014,11,27,5,0,0,0,0,0,0,0,0,0,0,0,12,9,small_trouble,little_trouble,0,301,1
2014-11-28,13810,2014,11,28,6,0,0,0,0,0,0,0,0,0,0,0,13,9,little_trouble,little_trouble,0,346,1
2014-11-19,11514,2014,11,19,4,0,0,0,0,0,0,0,0,0,0,0,16,5,good,good,0,296,1
2014-12-16,11034,2014,12,16,3,0,0,0,0,0,0,0,0,0,0,0,8,-4,good,good,0,344,0
2014-11-20,9600,2014,11,20,5,0,0,0,0,0,0,0,0,0,0,0,19,7,good,good,0,274,1
2014-12-17,11305,2014,12,17,4,0,0,0,0,0,0,0,0,0,0,0,9,-3,good,good,0,350,1
2014-11-30,23614,2014,11,30,1,0,0,0,0,0,0,0,0,0,0,0,13,0,good,good,0,579,1
2014-12-20,24350,2014,12,20,7,0,0,0,0,0,0,0,0,0,0,0,12,0,good,good,0,710,1
2014-12-21,25254,2014,12,21,1,0,0,0,0,0,0,0,0,0,0,0,8,-4,good,good,0,847,1
2014-12-02,11162,2014,12,2,3,0,0,0,0,0,0,0,0,0,0,0,9,3,good,good,0,326,1
2014-12-24,32921,2014,12,24,4,0,0,0,0,0,0,0,0,0,1,0,13,0,good,good,0,829,0
2014-12-03,11161,2014,12,3,4,0,0,0,0,0,0,0,0,0,0,0,8,-1,little_trouble,good,0,268,0
2014-12-25,18762,2014,12,25,5,0,0,0,0,0,0,0,0,1,0,0,10,2,good,good,0,533,1
2014-11-22,18280,2014,11,22,7,0,0,0,0,0,0,0,0,0,0,0,21,12,good,little_trouble,0,500,1
2014-12-28,23230,2014,12,28,1,0,0,0,0,0,0,0,0,0,0,0,14,0,good,good,0,619,1
2014-12-05,15887,2014,12,5,6,0,0,0,0,0,0,0,0,0,0,0,11,0,good,good,0,398,1
2014-11-11,12063,2014,11,11,3,0,0,0,0,0,0,0,0,0,0,0,18,8,good,good,0,367,1
2014-11-23,24270,2014,11,23,1,0,0,0,0,0,0,0,0,0,0,0,16,10,little_trouble,small_trouble,0,545,1
2014-12-31,19072,2014,12,31,4,0,0,0,0,0,0,0,0,0,0,0,9,-4,good,good,0,515,0
2015-01-01,25710,2015,1,1,5,0,1,0,0,0,0,0,0,0,0,0,9,-2,good,good,0,784,1
2014-11-24,8395,2014,11,24,2,0,0,0,0,0,0,0,0,0,0,0,13,9,small_trouble,little_trouble,0,264,1
2015-01-02,23206,2015,1,2,6,0,1,0,0,0,0,0,0,0,0,0,11,3,good,good,0,596,1
2015-01-04,12843,2015,1,4,1,0,0,0,0,0,0,0,0,0,0,1,17,9,good,good,0,361,1
2015-01-05,11429,2015,1,5,2,0,0,0,0,0,0,0,0,0,0,0,12,3,little_trouble,little_trouble,0,305,1
2014-11-25,9613,2014,11,25,3,0,0,0,0,0,0,0,0,0,0,0,12,5,little_trouble,good,0,284,1
2014-12-10,12965,2014,12,10,4,0,0,0,0,0,0,0,0,0,0,0,8,2,little_trouble,good,0,303,1
2015-01-08,12676,2015,1,8,5,0,0,0,0,0,0,0,0,0,0,0,12,2,good,fair,0,286,0
2015-01-09,14793,2015,1,9,6,0,0,0,0,0,0,0,0,0,0,0,12,2,good,good,0,340,1
2015-01-11,22723,2015,1,11,1,0,0,0,0,0,0,0,0,0,0,0,15,3,good,good,0,519,0
2014-10-17,14020,2014,10,17,6,0,0,0,0,0,0,0,0,0,0,0,24,16,good,good,0,344,0
2014-09-18,10190,2014,9,18,5,0,0,0,0,0,0,0,0,0,0,0,20,17,little_trouble,little_trouble,0,298,1
2014-10-18,29408,2014,10,18,7,0,0,0,0,0,0,0,0,0,0,0,25,17,good,good,0,540,0
2014-10-20,10080,2014,10,20,2,0,0,0,0,0,0,0,0,0,0,0,28,16,good,small_trouble,0,287,1
2014-10-22,11312,2014,10,22,4,0,0,0,0,0,0,0,0,0,0,0,24,12,good,good,0,263,1
2014-09-21,18130,2014,9,21,1,0,0,0,0,0,0,0,0,0,0,0,30,18,good,good,0,555,1
2014-10-04,15322,2014,10,4,7,0,0,0,0,0,0,1,0,0,0,0,29,16,good,good,0,611,1
2014-11-08,17973,2014,11,8,7,0,0,0,0,0,0,0,0,0,0,0,16,9,good,good,0,462,1
2014-11-04,9223,2014,11,4,3,0,0,0,0,0,0,0,0,0,0,0,22,10,good,little_trouble,0,294,0
2014-09-26,14969,2014,9,26,6,0,0,0,0,0,0,0,0,0,0,0,29,22,good,good,0,401,0
2014-10-02,18422,2014,10,2,5,0,0,0,0,0,0,1,0,0,0,0,28,16,good,good,0,733,1
2014-10-27,9695,2014,10,27,2,0,0,0,0,0,0,0,0,0,0,0,25,15,good,good,0,256,1
2014-09-15,10134,2014,9,15,2,0,0,0,0,0,0,0,0,0,0,0,28,22,little_trouble,good,0,274,1
2014-11-06,10288,2014,11,6,5,0,0,0,0,0,0,0,0,0,0,0,21,9,good,good,0,293,0
2014-11-10,10560,2014,11,10,2,0,0,0,0,0,0,0,0,0,0,0,16,9,fair,good,0,294,1
2014-10-11,13598,2014,10,11,7,0,0,0,0,0,0,0,0,0,0,1,27,15,good,good,0,364,0
2014-09-30,16768,2014,9,30,3,0,0,0,0,0,0,0,0,0,0,0,26,19,fair,good,0,412,1
2014-10-01,21144,2014,10,1,4,0,0,0,0,0,0,1,0,0,0,0,26,18,good,good,0,878,0
2014-10-23,10615,2014,10,23,5,0,0,0,0,0,0,0,0,0,0,0,25,12,good,good,0,275,1
2014-10-31,18144,2014,10,31,6,0,0,0,0,0,0,0,0,0,0,0,19,13,little_trouble,good,0,657,0
2014-10-07,17150,2014,10,7,3,0,0,0,0,0,0,1,0,0,0,0,27,12,good,good,0,580,1
2014-09-24,10553,2014,9,24,4,0,0,0,0,0,0,0,0,0,0,0,29,20,good,good,0,313,1
2014-10-10,14528,2014,10,10,6,0,0,0,0,0,0,0,0,0,0,0,27,14,good,good,0,335,1
2014-10-12,23457,2014,10,12,1,0,0,0,0,0,0,0,0,0,0,0,25,13,good,good,0,595,1
2014-10-13,8978,2014,10,13,2,0,0,0,0,0,0,0,0,0,0,0,21,11,good,good,0,284,1
2014-09-09,7784,2014,9,9,3,0,0,0,0,0,0,0,0,0,0,0,33,24,good,good,0,287,1
2014-10-21,9782,2014,10,21,3,0,0,0,0,0,0,0,0,0,0,0,22,12,good,good,0,326,1
2014-10-24,14242,2014,10,24,6,0,0,0,0,0,0,0,0,0,0,0,27,13,good,good,0,315,0
2014-10-25,16994,2014,10,25,7,0,0,0,0,0,0,0,0,0,0,0,28,14,good,good,0,457,1
2014-10-03,17594,2014,10,3,6,0,0,0,0,0,0,1,0,0,0,0,29,17,good,good,0,697,1
2014-10-29,10712,2014,10,29,4,0,0,0,0,0,0,0,0,0,0,0,16,14,med_trouble,small_trouble,0,296,1
2014-10-05,17026,2014,10,5,1,0,0,0,0,0,0,1,0,0,0,0,28,16,good,good,0,625,0
2014-11-02,26095,2014,11,2,1,0,0,0,0,0,0,0,0,0,0,0,19,6,good,good,0,822,1
2014-11-03,8258,2014,11,3,2,0,0,0,0,0,0,0,0,0,0,0,18,8,good,good,0,289,1
2014-09-23,7775,2014,9,23,3,0,0,0,0,0,0,0,0,0,0,0,29,19,good,good,0,266,0
2014-11-05,9323,2014,11,5,4,0,0,0,0,0,0,0,0,0,0,0,17,7,little_trouble,good,0,272,0
2014-10-08,9106,2014,10,8,4,0,0,0,0,0,0,0,0,0,0,0,27,13,good,good,0,292,1
2014-11-09,18592,2014,11,9,1,0,0,0,0,0,0,0,0,0,0,0,16,9,good,good,0,517,1
2014-09-25,12046,2014,9,25,5,0,0,0,0,0,0,0,0,0,0,0,28,21,good,good,0,322,1
2014-09-17,8050,2014,9,17,4,0,0,0,0,0,0,0,0,0,0,0,28,20,little_trouble,little_trouble,0,327,1
2014-10-14,8810,2014,10,14,3,0,0,0,0,0,0,0,0,0,0,0,23,11,good,good,0,295,1
2014-10-15,11583,2014,10,15,4,0,0,0,0,0,0,0,0,0,0,0,24,14,good,good,0,287,1
2014-09-27,23180,2014,9,27,7,0,0,0,0,0,0,0,0,0,0,0,29,22,fair,good,0,508,1
2014-10-16,10442,2014,10,16,5,0,0,0,0,0,0,0,0,0,0,0,24,16,good,good,0,303,0
2014-09-28,13176,2014,9,28,1,0,0,0,0,0,0,0,0,0,0,1,32,22,little_trouble,small_trouble,0,431,1
2014-09-11,8935,2014,9,11,5,0,0,0,0,0,0,0,0,0,0,0,30,24,little_trouble,little_trouble,0,320,0
2014-09-13,18028,2014,9,13,7,0,0,0,0,0,0,0,0,0,0,0,25,20,good,fair,0,554,1
2014-09-29,12885,2014,9,29,2,0,0,0,0,0,0,0,0,0,0,0,25,18,little_trouble,good,0,361,0
2014-10-19,25619,2014,10,19,1,0,0,0,0,0,0,0,0,0,0,0,27,18,good,good,0,562,1
2014-09-19,10720,2014,9,19,6,0,0,0,0,0,0,0,0,0,0,0,23,16,fair,good,0,367,1
2014-09-20,18003,2014,9,20,7,0,0,0,0,0,0,0,0,0,0,0,28,18,good,good,0,525,1
2014-09-10,9151,2014,9,10,4,0,0,0,0,0,0,0,0,0,0,0,30,23,little_trouble,little_trouble,0,324,1
2014-09-14,18442,2014,9,14,1,0,0,0,0,0,0,0,0,0,0,0,28,22,good,good,0,596,1
2014-10-26,23054,2014,10,26,1,0,0,0,0,0,0,0,0,0,0,0,29,15,good,good,0,539,1
2014-10-28,28094,2014,10,28,3,0,0,0,0,0,0,0,0,0,0,0,18,14,small_trouble,med_trouble,0,271,1
2014-10-30,12616,2014,10,30,5,0,0,0,0,0,0,0,0,0,0,0,16,14,small_trouble,little_trouble,0,350,1
2014-11-01,25406,2014,11,1,7,0,0,0,0,0,0,0,0,0,0,0,21,14,good,good,0,873,0
2014-09-22,9294,2014,9,22,2,0,0,0,0,0,0,0,0,0,0,0,28,18,good,good,0,291,1
2014-10-06,32981,2014,10,6,2,0,0,0,0,0,0,1,0,0,0,0,27,12,good,good,0,611,1
2014-09-12,12088,2014,9,12,6,0,0,0,0,0,0,0,0,0,0,0,29,19,little_trouble,good,0,359,1
2014-09-16,7474,2014,9,16,3,0,0,0,0,0,0,0,0,0,0,0,27,22,good,little_trouble,0,297,1
2014-11-07,12638,2014,11,7,6,0,0,0,0,0,0,0,0,0,0,0,15,11,little_trouble,little_trouble,0,331,1
2014-10-09,10358,2014,10,9,5,0,0,0,0,0,0,0,0,0,0,0,27,14,good,good,0,337,0
2014-08-31,19117,2014,8,31,1,0,0,0,0,0,0,0,0,0,0,0,27,22,little_trouble,little_trouble,0,590,1
2014-07-18,18410,2014,7,18,6,0,0,0,0,0,0,0,0,0,0,0,32,26,good,good,0,370,1
2014-08-12,5857,2014,8,12,3,0,0,0,0,0,0,0,0,0,0,0,25,20,med_trouble,small_trouble,0,286,1
2014-08-15,7785,2014,8,15,6,0,0,0,0,0,0,0,0,0,0,0,32,22,good,good,0,402,0
2014-08-21,8569,2014,8,21,5,0,0,0,0,0,0,0,0,0,0,0,32,23,good,good,0,300,1
2014-08-28,10495,2014,8,28,5,0,0,0,0,0,0,0,0,0,0,0,29,23,good,good,0,322,1
2014-07-30,5194,2014,7,30,4,0,0,0,0,0,0,0,0,0,0,0,38,28,good,good,0,284,1
2014-09-02,7890,2014,9,2,3,0,0,0,0,0,0,0,0,0,0,0,23,19,small_trouble,good,0,279,0
2014-07-20,22400,2014,7,20,1,0,0,0,0,0,0,0,0,0,0,0,36,26,good,good,0,504,1
2014-07-11,16711,2014,7,11,6,0,0,0,0,0,0,0,0,0,0,0,32,24,little_trouble,med_trouble,0,344,1
2014-07-13,24266,2014,7,13,1,0,0,0,0,0,0,0,0,0,0,0,29,22,fair,good,0,512,1
2014-07-28,4646,2014,7,28,2,0,0,0,0,0,0,0,0,0,0,0,35,25,good,good,0,320,1
2014-07-04,16050,2014,7,4,6,0,0,0,0,0,0,0,0,0,0,0,26,21,big_trouble,med_trouble,0,335,0
2014-07-31,4026,2014,7,31,5,0,0,0,0,0,0,0,0,0,0,0,36,25,good,good,0,302,1
2014-07-03,16962,2014,7,3,5,0,0,0,0,0,0,0,0,0,0,0,33,24,good,med_trouble,0,323,0
2014-08-09,9475,2014,8,9,7,0,0,0,0,0,0,0,0,0,0,0,28,22,good,good,0,546,1
2014-08-17,12130,2014,8,17,1,0,0,0,0,0,0,0,0,0,0,0,30,22,little_trouble,little_trouble,0,544,1
2014-08-27,9848,2014,8,27,4,0,0,0,0,0,0,0,0,0,0,0,27,22,little_trouble,little_trouble,0,322,1
2014-08-30,18496,2014,8,30,7,0,0,0,0,0,0,0,0,0,0,0,31,24,good,good,0,536,1
2014-07-09,12093,2014,7,9,4,0,0,0,0,0,0,0,0,0,0,0,34,24,good,good,0,303,0
2014-08-06,6038,2014,8,6,4,0,0,0,0,0,0,0,0,0,0,0,35,26,little_trouble,little_trouble,0,296,0
2014-08-07,7345,2014,8,7,5,0,0,0,0,0,0,0,0,0,0,0,32,24,little_trouble,good,0,322,1
2014-08-10,12226,2014,8,10,1,0,0,0,0,0,0,0,0,0,0,0,28,22,fair,little_trouble,0,618,1
2014-08-14,7862,2014,8,14,5,0,0,0,0,0,0,0,0,0,0,0,29,22,good,good,0,317,1
2014-07-22,10530,2014,7,22,3,0,0,0,0,0,0,0,0,0,0,0,38,28,good,good,0,301,1
2014-07-12,20809,2014,7,12,7,0,0,0,0,0,0,0,0,0,0,0,26,22,big_trouble,little_trouble,0,395,1
2014-08-19,7920,2014,8,19,3,0,0,0,0,0,0,0,0,0,0,0,30,20,good,good,0,314,1
2014-07-05,22605,2014,7,5,7,0,0,0,0,0,0,0,0,0,0,0,28,22,fair,fair,0,467,1
2014-07-17,16046,2014,7,17,5,0,0,0,0,0,0,0,0,0,0,0,28,24,med_trouble,little_trouble,0,313,1
2014-08-04,5535,2014,8,4,2,0,0,0,0,0,0,0,0,0,0,0,36,27,good,good,0,304,1
2014-08-05,3030,2014,8,5,3,0,0,0,0,0,0,0,0,0,0,0,36,27,good,good,0,308,0
2014-07-19,22368,2014,7,19,7,0,0,0,0,0,0,0,0,0,0,0,33,25,fair,good,0,454,0
2014-08-08,6254,2014,8,8,6,0,0,0,0,0,0,0,0,0,0,0,30,23,good,fair,0,414,1
2014-07-10,14572,2014,7,10,5,0,0,0,0,0,0,0,0,0,0,0,34,26,good,good,0,313,1
2014-07-21,9563,2014,7,21,2,0,0,0,0,0,0,0,0,0,0,0,37,26,good,good,0,312,1
2014-08-11,6669,2014,8,11,2,0,0,0,0,0,0,0,0,0,0,0,26,22,med_trouble,small_trouble,0,299,1
2014-08-13,5943,2014,8,13,4,0,0,0,0,0,0,0,0,0,0,0,24,21,little_trouble,fair,0,331,0
2014-07-23,9733,2014,7,23,4,0,0,0,0,0,0,0,0,0,0,0,38,27,good,good,0,308,1
2014-08-16,12099,2014,8,16,7,0,0,0,0,0,0,0,0,0,0,0,28,22,little_trouble,little_trouble,0,507,0
2014-07-02,16494,2014,7,2,4,0,0,0,0,0,0,0,0,0,0,0,29,23,small_trouble,good,0,349,0
2014-07-06,25960,2014,7,6,1,0,0,0,0,0,0,0,0,0,0,0,30,22,good,good,0,579,0
2014-08-18,6898,2014,8,18,2,0,0,0,0,0,0,0,0,0,0,0,26,20,little_trouble,good,0,303,1
2014-07-24,9361,2014,7,24,5,0,0,0,0,0,0,0,0,0,0,0,33,25,good,good,0,298,1
2014-08-20,7256,2014,8,20,4,0,0,0,0,0,0,0,0,0,0,0,32,22,good,good,0,306,1
2014-07-25,8094,2014,7,25,6,0,0,0,0,0,0,0,0,0,0,0,34,24,good,fair,0,539,0
2014-08-22,11550,2014,8,22,6,0,0,0,0,0,0,0,0,0,0,0,32,24,fair,fair,0,440,1
2014-07-07,12131,2014,7,7,2,0,0,0,0,0,0,0,0,0,0,0,32,24,good,good,0,357,1
2014-08-23,16000,2014,8,23,7,0,0,0,0,0,0,0,0,0,0,0,34,22,good,med_trouble,0,508,1
2014-07-26,7572,2014,7,26,7,0,0,0,0,0,0,0,0,0,0,0,34,25,good,good,0,487,1
2014-08-24,15326,2014,8,24,1,0,0,0,0,0,0,0,0,0,0,0,29,23,good,good,0,603,1
2014-07-27,5723,2014,7,27,1,0,0,0,0,0,0,0,0,0,0,0,33,25,good,good,0,580,1
2014-08-25,8904,2014,8,25,2,0,0,0,0,0,0,0,0,0,0,0,31,23,good,good,0,343,1
2014-08-26,8073,2014,8,26,3,0,0,0,0,0,0,0,0,0,0,0,26,22,small_trouble,small_trouble,0,295,1
2014-07-14,12082,2014,7,14,2,0,0,0,0,0,0,0,0,0,0,0,29,23,fair,fair,0,294,1
2014-07-29,5363,2014,7,29,3,0,0,0,0,0,0,0,0,0,0,0,36,27,good,good,0,283,1
2014-07-15,12854,2014,7,15,3,0,0,0,0,0,0,0,0,0,0,0,29,24,good,little_trouble,0,296,0
2014-08-29,12517,2014,8,29,6,0,0,0,0,0,0,0,0,0,0,0,28,24,little_trouble,good,0,400,0
2014-09-01,9626,2014,9,1,2,0,0,0,0,0,0,0,0,0,0,0,26,22,little_trouble,small_trouble,0,299,0
2014-09-03,9194,2014,9,3,4,0,0,0,0,0,0,0,0,0,0,0,29,19,good,good,0,312,1
2014-07-01,14400,2014,7,1,3,0,0,0,0,0,0,0,0,0,0,0,28,23,small_trouble,med_trouble,0,356,1
2014-08-01,3717,2014,8,1,6,0,0,0,0,0,0,0,0,0,0,0,35,26,good,good,0,301,1
2014-07-08,14254,2014,7,8,3,0,0,0,0,0,0,0,0,0,0,0,33,24,good,good,0,312,1
2014-09-04,12618,2014,9,4,5,0,0,0,0,0,0,0,0,0,0,0,29,19,good,good,0,318,1
2014-08-02,9621,2014,8,2,7,0,0,0,0,0,0,0,1,0,0,0,35,26,good,good,0,496,1
2014-09-05,12349,2014,9,5,6,0,0,0,0,0,0,0,0,0,0,0,30,21,good,good,0,437,1
2014-07-16,13790,2014,7,16,4,0,0,0,0,0,0,0,0,0,0,0,28,24,small_trouble,good,0,302,1
2014-09-06,13934,2014,9,6,7,0,0,0,0,0,1,0,0,0,0,0,30,22,good,good,0,636,1
2014-09-07,13449,2014,9,7,1,0,0,0,0,0,1,0,0,0,0,0,32,23,good,good,0,708,1
2014-08-03,8170,2014,8,3,1,0,0,0,0,0,0,0,0,0,0,0,36,26,good,good,0,402,1
2014-09-08,19142,2014,9,8,2,0,0,0,0,0,1,0,0,0,0,0,32,24,good,good,0,710,1
2014-05-28,12680,2014,5,28,4,0,0,0,0,0,0,0,0,0,0,0,33,22,good,good,0,309,1
2014-05-12,10913,2014,5,12,2,0,0,0,0,0,0,0,0,0,0,0,28,17,good,good,0,259,1
2014-05-16,15318,2014,5,16,6,0,0,0,0,0,0,0,0,0,0,0,24,17,small_trouble,little_trouble,0,318,1
2014-06-13,20133,2014,6,13,6,0,0,0,0,0,0,0,0,0,0,0,31,22,good,good,0,344,1
2014-05-25,25374,2014,5,25,1,0,0,0,0,0,0,0,0,0,0,0,29,19,little_trouble,fair,0,438,1
2014-05-14,11982,2014,5,14,4,0,0,0,0,0,0,0,0,0,0,0,25,16,fair,good,0,288,1
2014-06-29,27331,2014,6,29,1,0,0,0,0,0,0,0,0,0,0,0,28,22,fair,little_trouble,0,585,1
2014-05-31,34421,2014,5,31,7,0,0,0,0,1,0,0,0,0,0,0,27,20,little_trouble,med_trouble,0,684,1
2014-06-01,50321,2014,6,1,1,0,0,0,0,1,0,0,0,0,0,0,28,19,little_trouble,good,0,820,1
2014-06-08,27330,2014,6,8,1,0,0,0,0,0,0,0,0,0,0,0,31,22,fair,good,0,389,0
2014-06-09,11645,2014,6,9,2,0,0,0,0,0,0,0,0,0,0,0,33,23,good,good,0,267,1
2014-04-27,22285,2014,4,27,1,0,0,0,0,0,0,0,0,0,0,0,24,12,good,good,0,431,1
2014-06-16,15654,2014,6,16,2,0,0,0,0,0,0,0,0,0,0,0,26,21,little_trouble,little_trouble,0,276,1
2014-06-17,14720,2014,6,17,3,0,0,0,0,0,0,0,0,0,0,0,30,22,good,good,0,291,0
2014-06-26,16506,2014,6,26,5,0,0,0,0,0,0,0,0,0,0,0,24,20,med_trouble,little_trouble,0,396,1
2014-05-11,27284,2014,5,11,1,0,0,0,0,0,0,0,0,0,0,0,23,14,good,good,0,532,1
2014-05-27,13730,2014,5,27,3,0,0,0,0,0,0,0,0,0,0,0,31,20,good,good,0,292,1
2014-06-02,28777,2014,6,2,2,0,0,0,0,1,0,0,0,0,0,0,30,20,good,good,0,640,1
2014-06-03,11939,2014,6,3,3,0,0,0,0,0,0,0,0,0,0,0,30,20,good,good,0,282,1
2014-05-05,14216,2014,5,5,2,0,0,0,0,0,0,0,0,0,0,0,24,12,good,good,0,242,1
2014-06-06,17526,2014,6,6,6,0,0,0,0,0,0,0,0,0,0,0,31,22,fair,good,0,317,0
2014-06-07,24089,2014,6,7,7,0,0,0,0,0,0,0,0,0,0,0,33,21,good,good,0,356,1
2014-05-01,28804,2014,5,1,5,0,0,0,1,0,0,0,0,0,0,0,30,16,good,good,0,830,1
2014-06-11,17462,2014,6,11,4,0,0,0,0,0,0,0,0,0,0,0,33,22,good,good,0,317,0
2014-05-20,13406,2014,5,20,3,0,0,0,0,0,0,0,0,0,0,0,29,20,good,good,0,333,1
2014-05-08,14035,2014,5,8,5,0,0,0,0,0,0,0,0,0,0,0,30,18,good,small_trouble,0,274,1
2014-06-18,15166,2014,6,18,4,0,0,0,0,0,0,0,0,0,0,0,32,23,good,good,0,321,1
2014-06-19,16565,2014,6,19,5,0,0,0,0,0,0,0,0,0,0,0,33,24,good,little_trouble,0,369,1
2014-05-23,17708,2014,5,23,6,0,0,0,0,0,0,0,0,0,0,0,29,22,good,little_trouble,0,329,1
2014-05-24,29262,2014,5,24,7,0,0,0,0,0,0,0,0,0,0,0,27,20,little_trouble,med_trouble,0,429,1
2014-05-29,15429,2014,5,29,5,0,0,0,0,0,0,0,0,0,0,0,32,22,good,good,0,331,1
2014-05-30,19313,2014,5,30,6,0,0,0,0,0,0,0,0,0,0,0,31,24,good,little_trouble,0,424,1
2014-05-13,11063,2014,5,13,3,0,0,0,0,0,0,0,0,0,0,0,27,18,little_trouble,little_trouble,0,270,1
2014-05-15,14692,2014,5,15,5,0,0,0,0,0,0,0,0,0,0,0,25,16,good,good,0,312,1
2014-06-04,14802,2014,6,4,4,0,0,0,0,0,0,0,0,0,0,0,30,21,good,good,0,278,1
2014-06-05,16203,2014,6,5,5,0,0,0,0,0,0,0,0,0,0,0,30,22,good,good,0,286,1
2014-05-06,12932,2014,5,6,3,0,0,0,0,0,0,0,0,0,0,0,26,14,good,good,0,267,1
2014-05-17,23598,2014,5,17,7,0,0,0,0,0,0,0,0,0,0,0,24,18,little_trouble,good,0,410,1
2014-05-18,23200,2014,5,18,1,0,0,0,0,0,0,0,0,0,0,0,26,18,good,good,0,421,1
2014-06-10,14915,2014,6,10,3,0,0,0,0,0,0,0,0,0,0,0,33,22,good,good,0,298,1
2014-05-07,13348,2014,5,7,4,0,0,0,0,0,0,0,0,0,0,0,29,18,good,good,0,251,1
2014-05-19,10970,2014,5,19,2,0,0,0,0,0,0,0,0,0,0,0,26,18,little_trouble,good,0,267,1
2014-06-12,17107,2014,6,12,5,0,0,0,0,0,0,0,0,0,0,0,34,23,good,good,0,288,1
2014-05-02,22529,2014,5,2,6,0,0,0,1,0,0,0,0,0,0,0,25,13,good,good,0,778,1
2014-06-14,37593,2014,6,14,7,0,0,0,0,0,0,0,0,0,0,0,31,23,good,good,0,475,1
2014-06-15,28605,2014,6,15,1,0,0,0,0,0,0,0,0,0,0,0,28,23,little_trouble,little_trouble,0,478,0
2014-05-21,12722,2014,5,21,4,0,0,0,0,0,0,0,0,0,0,0,28,19,little_trouble,little_trouble,0,262,0
2014-05-22,14241,2014,5,22,5,0,0,0,0,0,0,0,0,0,0,0,29,21,good,good,0,304,1
2014-05-09,16051,2014,5,9,6,0,0,0,0,0,0,0,0,0,0,0,24,18,small_trouble,small_trouble,0,299,1
2014-06-20,18173,2014,6,20,6,0,0,0,0,0,0,0,0,0,0,0,32,24,little_trouble,fair,0,544,1
2014-04-29,14383,2014,4,29,3,0,0,0,0,0,0,0,0,0,0,0,27,14,good,good,0,345,1
2014-06-21,22111,2014,6,21,7,0,0,0,0,0,0,0,0,0,0,0,28,22,good,fair,0,706,1
2014-05-10,24955,2014,5,10,7,0,0,0,0,0,0,0,0,0,0,0,21,16,small_trouble,med_trouble,0,358,1
2014-06-22,25379,2014,6,22,1,0,0,0,0,0,0,0,0,0,0,0,32,22,good,good,0,605,1
2014-06-23,15080,2014,6,23,2,0,0,0,0,0,0,0,0,0,0,0,30,22,little_trouble,good,0,338,1
2014-06-24,15590,2014,6,24,3,0,0,0,0,0,0,0,0,0,0,0,27,22,fair,little_trouble,0,345,1
2014-06-25,16284,2014,6,25,4,0,0,0,0,0,0,0,0,0,0,0,25,21,small_trouble,med_trouble,0,366,1
2014-05-26,13574,2014,5,26,2,0,0,0,0,0,0,0,0,0,0,0,31,20,good,good,0,267,0
2014-06-27,23330,2014,6,27,6,0,0,0,0,0,0,0,0,0,0,0,29,22,little_trouble,good,0,539,0
2014-05-03,22706,2014,5,3,7,0,0,0,1,0,0,0,0,0,0,0,25,14,good,little_trouble,0,544,1
2014-04-28,14208,2014,4,28,2,0,0,0,0,0,0,0,0,0,0,0,25,13,good,good,0,323,1
2014-06-28,42661,2014,6,28,7,0,0,0,0,0,0,0,0,0,0,0,29,23,fair,good,0,741,1
2014-05-04,30150,2014,5,4,1,0,0,0,0,0,0,0,0,0,0,1,21,12,little_trouble,good,0,274,1
2014-04-30,16605,2014,4,30,4,0,0,0,0,0,0,0,0,0,0,0,28,15,good,good,0,455,1
2014-06-30,18376,2014,6,30,2,0,0,0,0,0,0,0,0,0,0,0,28,22,little_trouble,little_trouble,0,409,1
2014-04-26,21830,2014,4,26,7,0,0,0,0,0,0,0,0,0,0,0,21,14,good,little_trouble,0,376,0
2014-03-02,25898,2014,3,2,1,0,0,0,0,0,0,0,0,0,0,0,9,4,fair,little_trouble,0,433,1
2014-02-25,13622,2014,2,25,3,0,0,0,0,0,0,0,0,0,0,0,12,6,fair,good,0,264,0
2014-03-15,27632,2014,3,15,7,0,0,0,0,0,0,0,0,0,0,0,21,7,good,good,0,368,1
2014-03-25,11665,2014,3,25,3,0,0,0,0,0,0,0,0,0,0,0,23,10,little_trouble,good,0,245,1
2014-03-09,25002,2014,3,9,1,0,0,0,0,0,0,0,0,0,0,0,16,4,good,good,0,430,1
2014-03-29,26013,2014,3,29,7,0,0,0,0,0,0,0,0,0,0,0,27,14,good,good,0,615,1
2014-04-02,11394,2014,4,2,4,0,0,0,0,0,0,0,0,0,0,0,23,12,good,good,0,244,1
2014-04-06,22436,2014,4,6,1,0,0,1,0,0,0,0,0,0,0,0,21,12,little_trouble,little_trouble,0,379,1
2014-03-14,16209,2014,3,14,6,0,0,0,0,0,0,0,0,0,0,0,18,5,good,good,0,300,1
